hsa:152,D00789
hsa:148,D07775
hsa:1813,D08430
hsa:3350,D05523
hsa:1813,D02248
hsa:148,D04532
hsa:152,D01347
hsa:153,D05206
hsa:1132,D03859
hsa:1131,D00147
hsa:146,D03648
hsa:147,D06234
hsa:154,D10546
hsa:1813,D10364
hsa:4986,D01340
hsa:2550,D00058
hsa:1131,D04034
hsa:1812,D07870
hsa:3350,D02357
hsa:150,D05648
hsa:2740,D04121
hsa:3351,D02826
hsa:3358,D02688
hsa:155,D07496
hsa:4985,D05312
hsa:3360,D06056
hsa:3362,D10099
hsa:1128,D00779
hsa:155,D04018
hsa:4986,D01500
hsa:148,D00819
hsa:148,D07550
hsa:1129,D00715
hsa:1132,D06331
hsa:4988,D10478
hsa:151,D09842
hsa:153,D01454
hsa:1129,D00716
hsa:154,D08474
hsa:148,D08220
hsa:1129,D07821
hsa:148,D00485
hsa:3358,D00283
hsa:10800,D02850
hsa:1132,D04479
hsa:3356,D00819
hsa:1133,D03088
hsa:1128,D00481
hsa:1813,D01448
hsa:151,D00076
hsa:146,D02268
hsa:1813,D00795
hsa:3356,D06343
hsa:3269,D05660
hsa:1133,D01451
hsa:3360,D09693
hsa:1129,D08923
hsa:4988,D08639
hsa:1132,D07301
hsa:153,D08572
hsa:3358,D05015
hsa:4988,D08047
hsa:554,D00366
hsa:3269,D00671
hsa:1133,D07477
hsa:1129,D01871
hsa:147,D03415
hsa:151,D01163
hsa:154,D03415
hsa:154,D05902
hsa:1129,D07099
hsa:151,D08284
hsa:6755,D04666
hsa:1241,D06140
hsa:1133,D08389
hsa:1131,D01955
hsa:155,D09535
hsa:846,D03505
hsa:846,D03504
hsa:146,D01017
hsa:3352,D02211
hsa:1814,D07870
hsa:2798,D00573
hsa:150,D00509
hsa:3356,D10516
hsa:1909,D07077
hsa:1813,D00793
hsa:3269,D01336
hsa:4988,D10740
hsa:1133,D08425
hsa:147,D00997
hsa:150,D09794
hsa:1129,D00789
hsa:155,D06176
hsa:153,D04889
hsa:3269,D07803
hsa:3356,D03506
hsa:3269,D08041
hsa:10800,D06659
hsa:1813,D01176
hsa:3358,D00820
hsa:1128,D03274
hsa:1132,D01175
hsa:154,D02404
hsa:1813,D00502
hsa:1133,D00524
hsa:1129,D06175
hsa:148,D08449
hsa:1133,D00721
hsa:3356,D00563
hsa:1133,D03859
hsa:3360,D07700
hsa:147,D01691
hsa:154,D01691
hsa:4988,D07122
hsa:154,D08572
hsa:4988,D04924
hsa:1909,D03953
hsa:1813,D07217
hsa:1132,D10978
hsa:1813,D02671
hsa:3062,D11269
hsa:3350,D07906
hsa:135,D09717
hsa:1128,D07303
hsa:1129,D00465
hsa:152,D01224
hsa:153,D03759
hsa:1812,D02775
hsa:3269,D07404
hsa:3061,D09964
hsa:136,D01771
hsa:4988,D10162
hsa:1131,D07821
hsa:6869,D10742
hsa:3269,D03704
hsa:3351,D00451
hsa:1129,D04116
hsa:4985,D02238
hsa:134,D00045
hsa:147,D08192
hsa:1132,D05418
hsa:3351,D03983
hsa:147,D01021
hsa:1815,D03892
hsa:4986,D07132
hsa:1132,D04868
hsa:1131,D01077
hsa:150,D00507
hsa:3356,D08397
hsa:147,D05395
hsa:3357,D07701
hsa:1133,D08384
hsa:1129,D04087
hsa:1813,D09876
hsa:6754,D11192
hsa:147,D08220
hsa:5724,D07407
hsa:3269,D04980
hsa:148,D06234
hsa:1131,D07511
hsa:1128,D05779
hsa:151,D08216
hsa:1815,D01548
hsa:3356,D00820
hsa:3269,D01902
hsa:3358,D01902
hsa:150,D03672
hsa:153,D02834
hsa:1813,D01321
hsa:186,D02939
hsa:151,D04124
hsa:1128,D02535
hsa:148,D00255
hsa:4158,D02105
hsa:148,D08662
hsa:146,D01347
hsa:1813,D01485
hsa:3350,D10355
hsa:1129,D10545
hsa:1813,D01520
hsa:3352,D07997
hsa:1131,D02535
hsa:155,D02150
hsa:1129,D01463
hsa:1133,D00719
hsa:155,D01906
hsa:1133,D01201
hsa:3356,D07700
hsa:1129,D06015
hsa:150,D08449
hsa:153,D02081
hsa:4986,D05462
hsa:3358,D00789
hsa:153,D00513
hsa:64805,D03361
hsa:2798,D00988
hsa:146,D08271
hsa:3269,D02234
hsa:4985,D02095
hsa:5739,D08065
hsa:1129,D03274
hsa:1813,D00788
hsa:146,D08206
hsa:1129,D03858
hsa:152,D04765
hsa:150,D08614
hsa:3269,D01324
hsa:3269,D01782
hsa:1132,D08157
hsa:1131,D10180
hsa:3269,D00494
hsa:151,D07931
hsa:154,D04888
hsa:148,D01830
hsa:6753,D05812
hsa:148,D00636
hsa:185,D00357
hsa:1129,D08418
hsa:1133,D07513
hsa:1813,D00789
hsa:6869,D04122
hsa:1131,D07303
hsa:1814,D00059
hsa:553,D09820
hsa:148,D07465
hsa:1133,D10978
hsa:147,D02568
hsa:1813,D00560
hsa:148,D01887
hsa:150,D07834
hsa:153,D02537
hsa:1813,D02683
hsa:11255,D10129
hsa:154,D01795
hsa:1131,D08923
hsa:134,D00528
hsa:4158,D06544
hsa:1129,D01359
hsa:150,D04223
hsa:154,D08424
hsa:1815,D08132
hsa:154,D04701
hsa:4988,D02102
hsa:1131,D07081
hsa:1129,D01538
hsa:147,D07931
hsa:147,D01573
hsa:154,D07931
hsa:154,D01573
hsa:3269,D01295
hsa:1816,D04097
hsa:154,D00683
hsa:3358,D06343
hsa:1269,D00306
hsa:146,D07931
hsa:3350,D00702
hsa:1129,D04057
hsa:1815,D09887
hsa:1131,D00722
hsa:1812,D00502
hsa:148,D01333
hsa:1131,D08418
hsa:155,D07156
hsa:1813,D07563
hsa:3269,D01143
hsa:155,D01182
hsa:154,D08078
hsa:154,D08124
hsa:153,D00255
hsa:3356,D05339
hsa:3269,D07878
hsa:155,D08850
hsa:4988,D05667
hsa:152,D02149
hsa:153,D01741
hsa:147,D08284
hsa:154,D08284
hsa:155,D01025
hsa:150,D07905
hsa:147,D08684
hsa:150,D03274
hsa:3357,D00681
hsa:147,D01307
hsa:1909,D03009
hsa:146,D05395
hsa:146,D08966
hsa:1129,D02069
hsa:1133,D03979
hsa:154,D09696
hsa:1128,D01871
hsa:4985,D08144
hsa:3350,D02767
hsa:146,D08253
hsa:150,D01224
hsa:153,D08074
hsa:1129,D00782
hsa:1813,D08094
hsa:153,D08115
hsa:1131,D07083
hsa:1813,D04038
hsa:4988,D07810
hsa:11255,D03102
hsa:1131,D00138
hsa:154,D05037
hsa:3358,D00819
hsa:1132,D00716
hsa:153,D09794
hsa:153,D02066
hsa:3350,D09876
hsa:3358,D00563
hsa:154,D01504
hsa:1128,D07804
hsa:150,D05688
hsa:147,D03887
hsa:1129,D07226
hsa:155,D05688
hsa:6752,D00442
hsa:3352,D00676
hsa:1813,D01482
hsa:3358,D07700
hsa:3269,D07402
hsa:11255,D01592
hsa:1129,D07084
hsa:3351,D01973
hsa:3356,D00270
hsa:147,D00255
hsa:154,D00255
hsa:3351,D05740
hsa:3358,D07854
hsa:1132,D01315
hsa:4988,D11292
hsa:3061,D11022
hsa:4988,D10690
hsa:554,D07748
hsa:1132,D00715
hsa:3357,D05523
hsa:1813,D01044
hsa:1812,D07976
hsa:5737,D02727
hsa:3356,D02995
hsa:147,D08029
hsa:153,D03881
hsa:4986,D00847
hsa:134,D06019
hsa:135,D02300
hsa:153,D00601
hsa:3356,D02577
hsa:4985,D05667
hsa:153,D08443
hsa:3351,D00675
hsa:152,D01163
hsa:1812,D04488
hsa:5021,D00089
hsa:3269,D08768
hsa:1129,D01318
hsa:1128,D06877
hsa:4986,D08249
hsa:153,D07156
hsa:4988,D08144
hsa:1129,D08376
hsa:185,D01204
hsa:1813,D04488
hsa:2862,D10330
hsa:146,D00756
hsa:3062,D11022
hsa:1812,D02236
hsa:155,D02389
hsa:148,D01573
hsa:1133,D09819
hsa:4988,D10692
hsa:151,D02569
hsa:150,D03002
hsa:146,D02109
hsa:1394,D03905
hsa:155,D02149
hsa:150,D07461
hsa:1814,D05682
hsa:4988,D00195
hsa:1814,D09886
hsa:3352,D07701
hsa:150,D05206
hsa:1133,D04868
hsa:1128,D08395
hsa:1131,D02876
hsa:3356,D04055
hsa:1815,D02676
hsa:3358,D01477
hsa:154,D01794
hsa:4988,D07861
hsa:5724,D04724
hsa:4988,D04461
hsa:4988,D06189
hsa:1129,D03979
hsa:1129,D02247
hsa:1133,D02069
hsa:1131,D01318
hsa:155,D09842
hsa:3356,D02092
hsa:153,D08318
hsa:4988,D02271
hsa:151,D01224
hsa:1131,D01532
hsa:1133,D09402
hsa:147,D01830
hsa:154,D01830
hsa:3357,D07700
hsa:2798,D08901
hsa:148,D01445
hsa:1813,D02609
hsa:1129,D05418
hsa:153,D05011
hsa:5733,D00419
hsa:1133,D00765
hsa:799,D09600
hsa:153,D01025
hsa:1129,D03814
hsa:554,D07227
hsa:3350,D09997
hsa:4988,D02878
hsa:146,D01369
hsa:1128,D01006
hsa:154,D04626
hsa:1813,D01477
hsa:3356,D10006
hsa:554,D04752
hsa:1132,D04087
hsa:147,D03648
hsa:151,D04883
hsa:134,D07491
hsa:147,D01369
hsa:147,D01674
hsa:146,D01571
hsa:1129,D07823
hsa:1813,D00454
hsa:1131,D02200
hsa:1128,D06217
hsa:1814,D00560
hsa:1813,D09819
hsa:6869,D06317
hsa:7201,D09845
hsa:155,D01952
hsa:4161,D09937
hsa:146,D00124
hsa:151,D08207
hsa:4988,D05312
hsa:4985,D05113
hsa:4986,D11111
hsa:1813,D02681
hsa:155,D01390
hsa:1129,D08325
hsa:155,D04888
hsa:134,D09684
hsa:1128,D08382
hsa:1129,D01532
hsa:1813,D09397
hsa:4988,D00729
hsa:152,D08487
hsa:1813,D02372
hsa:1133,D07302
hsa:1133,D00397
hsa:152,D00563
hsa:3356,D02100
hsa:147,D00485
hsa:154,D00485
hsa:3269,D00234
hsa:1132,D01004
hsa:1131,D02070
hsa:1132,D05035
hsa:154,D02981
hsa:146,D01445
hsa:1132,D08389
hsa:1128,D05418
hsa:1128,D02750
hsa:1132,D03979
hsa:4985,D06189
hsa:1128,D04868
hsa:4985,D08100
hsa:1813,D05008
hsa:1128,D07349
hsa:6915,D01123
hsa:2692,D08523
hsa:155,D00996
hsa:1131,D00721
hsa:1131,D00661
hsa:148,D01021
hsa:154,D01362
hsa:3356,D02767
hsa:146,D01386
hsa:3274,D01193
hsa:147,D01163
hsa:5729,D08940
hsa:150,D05637
hsa:1133,D06015
hsa:1813,D07976
hsa:146,D07906
hsa:152,D07931
hsa:1813,D08342
hsa:3274,D08040
hsa:1129,D01451
hsa:4988,D08323
hsa:2550,D09791
hsa:155,D02081
hsa:552,D08571
hsa:1129,D05703
hsa:152,D05637
hsa:6752,D11204
hsa:1133,D07099
hsa:151,D01386
hsa:3356,D09976
hsa:1813,D07977
hsa:1128,D00138
hsa:147,D07874
hsa:5739,D01385
hsa:1394,D10022
hsa:3269,D07398
hsa:150,D04375
hsa:153,D04018
hsa:1814,D03891
hsa:150,D04026
hsa:3351,D00415
hsa:135,D00528
hsa:155,D01794
hsa:1132,D01955
hsa:552,D09820
hsa:3356,D08257
hsa:4158,D09801
hsa:153,D05345
hsa:148,D08239
hsa:154,D07496
hsa:5729,D10326
hsa:3269,D08163
hsa:1813,D02641
hsa:1132,D07513
hsa:4988,D06618
hsa:5737,D01352
hsa:150,D08624
hsa:3356,D02893
hsa:846,D10676
hsa:1128,D08638
hsa:1128,D07079
hsa:1813,D08637
hsa:153,D00636
hsa:152,D00270
hsa:5732,D03187
hsa:135,D03212
hsa:2798,D08010
hsa:1812,D02613
hsa:153,D00076
hsa:3356,D11170
hsa:1132,D00147
hsa:148,D07097
hsa:153,D06328
hsa:3269,D00664
hsa:1812,D02612
hsa:151,D08511
hsa:1131,D01538
hsa:3351,D01321
hsa:1128,D02069
hsa:3352,D04264
hsa:4988,D10436
hsa:1128,D07759
hsa:1129,D03970
hsa:1128,D08595
hsa:6869,D09650
hsa:5724,D08497
hsa:4986,D08100
hsa:1812,D08692
hsa:1131,D05276
hsa:3358,D06623
hsa:1128,D02246
hsa:152,D06671
hsa:1813,D08489
hsa:1813,D04693
hsa:1131,D01269
hsa:3356,D00681
hsa:3350,D09698
hsa:153,D07660
hsa:1131,D01699
hsa:147,D08115
hsa:154,D08115
hsa:135,D08646
hsa:1131,D08837
hsa:1132,D01815
hsa:3274,D05939
hsa:151,D05466
hsa:148,D08253
hsa:3354,D07700
hsa:3973,D06459
hsa:1812,D02162
hsa:3269,D08645
hsa:4988,D08233
hsa:1901,D11072
hsa:1131,D03858
hsa:1128,D00717
hsa:1813,D06567
hsa:3269,D07194
hsa:3350,D07593
hsa:2693,D10563
hsa:2862,D02801
hsa:1131,D07301
hsa:3356,D08626
hsa:146,D05689
hsa:4986,D08144
hsa:1394,D09695
hsa:1129,D05535
hsa:3360,D08236
hsa:1128,D03859
hsa:154,D03177
hsa:148,D08206
hsa:1132,D06015
hsa:151,D05087
hsa:146,D06380
hsa:146,D08366
hsa:134,D03051
hsa:4544,D02689
hsa:152,D01017
hsa:155,D08206
hsa:1128,D08418
hsa:147,D04532
hsa:3360,D11221
hsa:1128,D07070
hsa:148,D08362
hsa:153,D01017
hsa:186,D04126
hsa:6755,D05812
hsa:151,D08683
hsa:4986,D10812
hsa:3351,D03982
hsa:1129,D01377
hsa:1813,D02236
hsa:153,D06014
hsa:1131,D05035
hsa:1814,D01548
hsa:151,D11056
hsa:1241,D05085
hsa:1812,D00788
hsa:1128,D01359
hsa:3350,D09358
hsa:3356,D03274
hsa:1815,D08235
hsa:3350,D04314
hsa:1132,D07823
hsa:146,D07451
hsa:147,D08271
hsa:5745,D03358
hsa:4986,D05299
hsa:150,D00606
hsa:3269,D03056
hsa:9340,D11337
hsa:3356,D02666
hsa:147,D08560
hsa:4988,D07620
hsa:1814,D08489
hsa:1132,D01359
hsa:146,D00636
hsa:3269,D07459
hsa:5021,D07229
hsa:146,D00757
hsa:1813,D01226
hsa:1131,D03087
hsa:5732,D09613
hsa:1133,D00138
hsa:153,D07624
hsa:5737,D00682
hsa:1813,D01468
hsa:2692,D06655
hsa:3358,D02686
hsa:4987,D10436
hsa:4988,D07740
hsa:154,D05476
hsa:2798,D10888
hsa:3973,D06457
hsa:1129,D03011
hsa:1813,D00797
hsa:3269,D07875
hsa:4988,D02227
hsa:3360,D09934
hsa:6752,D04666
hsa:5746,D05364
hsa:1133,D00999
hsa:6753,D10497
hsa:152,D00776
hsa:1128,D03264
hsa:3357,D00454
hsa:153,D01386
hsa:3357,D05395
hsa:1131,D06273
hsa:3356,D00426
hsa:1812,D00613
hsa:152,D03702
hsa:3350,D09397
hsa:152,D08684
hsa:59340,D08040
hsa:136,D05429
hsa:4543,D08170
hsa:153,D07916
hsa:185,D04243
hsa:3356,D08244
hsa:4986,D08639
hsa:1133,D01297
hsa:152,D01019
hsa:1813,D03891
hsa:151,D08205
hsa:1131,D07084
hsa:153,D00599
hsa:4988,D05462
hsa:3269,D07195
hsa:3358,D03506
hsa:1129,D01175
hsa:1128,D00524
hsa:151,D03002
hsa:3357,D08626
hsa:3351,D02825
hsa:152,D08206
hsa:150,D05087
hsa:152,D04034
hsa:4988,D05938
hsa:155,D08368
hsa:4988,D10648
hsa:6751,D10566
hsa:3269,D00665
hsa:1132,D10180
hsa:1813,D02037
hsa:1129,D02212
hsa:148,D01485
hsa:4988,D07863
hsa:3350,D07701
hsa:1131,D03276
hsa:148,D03914
hsa:1132,D07759
hsa:1129,D00778
hsa:1132,D00787
hsa:1132,D01463
hsa:4988,D01435
hsa:3356,D00794
hsa:2492,D05258
hsa:3274,D01698
hsa:3351,D07837
hsa:146,D00607
hsa:4986,D05312
hsa:1131,D01005
hsa:3356,D09645
hsa:1131,D04868
hsa:1133,D02212
hsa:3061,D10345
hsa:3360,D01838
hsa:151,D01603
hsa:4986,D05111
hsa:154,D07156
hsa:155,D01444
hsa:1128,D06175
hsa:154,D00599
hsa:1131,D09402
hsa:1133,D01532
hsa:147,D00507
hsa:1133,D01007
hsa:1813,D02340
hsa:1128,D03824
hsa:3357,D02666
hsa:4988,D07831
hsa:1816,D07870
hsa:1813,D00458
hsa:1815,D00633
hsa:1131,D02064
hsa:134,D01453
hsa:3269,D03893
hsa:3357,D07854
hsa:2798,D04405
hsa:4988,D10403
hsa:146,D01025
hsa:4988,D00837
hsa:1129,D00722
hsa:146,D02149
hsa:552,D04137
hsa:4985,D05462
hsa:554,D02235
hsa:1132,D10545
hsa:1132,D08595
hsa:150,D00270
hsa:11255,D04445
hsa:3356,D05015
hsa:1128,D01007
hsa:151,D00509
hsa:1813,D01412
hsa:3357,D04148
hsa:148,D05228
hsa:799,D03287
hsa:1129,D01006
hsa:553,D06672
hsa:153,D03415
hsa:148,D08411
hsa:155,D08090
hsa:153,D07496
hsa:7201,D01925
hsa:154,D04703
hsa:136,D08647
hsa:3358,D06253
hsa:152,D09842
hsa:6752,D05230
hsa:4988,D00836
hsa:5729,D09990
hsa:1813,D02371
hsa:1813,D01742
hsa:1813,D02622
hsa:1132,D05452
hsa:1812,D03892
hsa:1131,D00397
hsa:154,D01978
hsa:152,D00076
hsa:3350,D08561
hsa:151,D05119
hsa:1129,D07511
hsa:153,D01469
hsa:148,D08106
hsa:1132,D07349
hsa:148,D08560
hsa:3356,D08148
hsa:1128,D01004
hsa:3356,D01176
hsa:3357,D09819
hsa:1132,D00138
hsa:1128,D05035
hsa:1813,D03892
hsa:153,D02109
hsa:151,D08982
hsa:147,D01025
hsa:1131,D01231
hsa:152,D08482
hsa:154,D01025
hsa:3973,D04824
hsa:3357,D01477
hsa:3269,D08118
hsa:136,D00227
hsa:147,D06623
hsa:155,D01386
hsa:1131,D00715
hsa:150,D00076
hsa:3356,D02656
hsa:3360,D00274
hsa:1268,D04717
hsa:155,D00076
hsa:1132,D03076
hsa:1133,D00779
hsa:5731,D02722
hsa:1813,D07593
hsa:4985,D10403
hsa:153,D02976
hsa:1133,D03824
hsa:4988,D05113
hsa:2798,D01685
hsa:5021,D03008
hsa:148,D00609
hsa:3269,D02245
hsa:10800,D08229
hsa:151,D08444
hsa:1128,D06000
hsa:151,D02034
hsa:152,D06344
hsa:152,D07540
hsa:4985,D00729
hsa:5737,D02343
hsa:554,D09820
hsa:153,D07931
hsa:153,D04026
hsa:3362,D02688
hsa:3357,D02767
hsa:146,D08578
hsa:154,D04072
hsa:5745,D06078
hsa:3269,D02249
hsa:3269,D04494
hsa:153,D02374
hsa:1815,D07870
hsa:1813,D04965
hsa:1813,D02100
hsa:4988,D04973
hsa:886,D02710
hsa:1132,D03011
hsa:1131,D00646
hsa:148,D08284
hsa:1901,D10001
hsa:1131,D08522
hsa:5731,D02860
hsa:1132,D01377
hsa:1133,D08653
hsa:11255,D08040
hsa:154,D08039
hsa:3352,D00675
hsa:154,D06176
hsa:150,D08141
hsa:4158,D00146
hsa:1132,D01165
hsa:155,D07184
hsa:152,D11056
hsa:3356,D00454
hsa:3356,D04148
hsa:1813,D02163
hsa:1132,D07302
hsa:146,D07874
hsa:150,D02388
hsa:1131,D00720
hsa:3356,D00283
hsa:7201,D00176
hsa:148,D08982
hsa:1132,D02069
hsa:152,D09794
hsa:155,D05466
hsa:1133,D03711
hsa:1812,D10329
hsa:1128,D00723
hsa:151,D00997
hsa:5021,D10117
hsa:1131,D05012
hsa:3269,D01627
hsa:2693,D05734
hsa:146,D02537
hsa:140,D00045
hsa:3358,D07307
hsa:4985,D00843
hsa:10800,D01385
hsa:3356,D00561
hsa:1129,D10180
hsa:1132,D07079
hsa:147,D08449
hsa:147,D08624
hsa:154,D08449
hsa:3358,D10170
hsa:1133,D07349
hsa:1131,D01946
hsa:154,D01492
hsa:1133,D08382
hsa:185,D02939
hsa:154,D08092
hsa:3358,D07701
hsa:1813,D00136
hsa:3354,D01321
hsa:1131,D03274
hsa:1133,D04087
hsa:3274,D00673
hsa:1133,D01000
hsa:154,D02081
hsa:2798,D04823
hsa:5739,D01551
hsa:1128,D00113
hsa:155,D03729
hsa:154,D07990
hsa:1128,D00722
hsa:147,D00636
hsa:4157,D09937
hsa:148,D01277
hsa:11255,D10749
hsa:151,D00405
hsa:1814,D01164
hsa:4985,D07937
hsa:150,D07833
hsa:1128,D10181
hsa:1129,D07853
hsa:1131,D00270
hsa:148,D00607
hsa:151,D08684
hsa:154,D07181
hsa:1132,D05628
hsa:6752,D05812
hsa:1132,D02070
hsa:3358,D07756
hsa:1132,D07804
hsa:154,D06374
hsa:4986,D06189
hsa:3354,D04533
hsa:1132,D00397
hsa:1813,D08692
hsa:151,D05689
hsa:1132,D00721
hsa:152,D00283
hsa:6869,D10895
hsa:1133,D05360
hsa:2149,D09765
hsa:1813,D01101
hsa:3274,D06157
hsa:153,D00597
hsa:1131,D01929
hsa:153,D00235
hsa:1813,D05575
hsa:3269,D08091
hsa:2642,D11230
hsa:1133,D10546
hsa:148,D01025
hsa:1132,D05276
hsa:1813,D07836
hsa:1132,D01532
hsa:1128,D02070
hsa:1813,D05677
hsa:3274,D04794
hsa:3362,D10100
hsa:150,D00789
hsa:1814,D00633
hsa:799,D00249
hsa:152,D05688
hsa:3269,D03535
hsa:147,D02901
hsa:153,D01806
hsa:1128,D05276
hsa:1813,D00270
hsa:3350,D10516
hsa:134,D04006
hsa:148,D01171
hsa:9568,D05621
hsa:3269,D05742
hsa:1131,D06878
hsa:4988,D01481
hsa:150,D06344
hsa:3358,D07316
hsa:2696,D11360
hsa:11255,D07522
hsa:153,D01830
hsa:1131,D01976
hsa:554,D01236
hsa:154,D01390
hsa:3357,D03274
hsa:152,D04375
hsa:147,D08411
hsa:6869,D06597
hsa:1814,D05575
hsa:1132,D04434
hsa:4988,D07937
hsa:1133,D00787
hsa:2149,D09866
hsa:1812,D07687
hsa:4986,D07864
hsa:3356,D06633
hsa:3358,D00270
hsa:146,D01485
hsa:155,D07590
hsa:148,D01691
hsa:1813,D00479
hsa:1813,D08172
hsa:1813,D07687
hsa:3356,D08297
hsa:1131,D01297
hsa:1132,D01118
hsa:1813,D03274
hsa:147,D08444
hsa:152,D00509
hsa:5737,D08661
hsa:134,D01712
hsa:5737,D02724
hsa:148,D01019
hsa:1129,D08419
hsa:6751,D10497
hsa:3358,D02577
hsa:1133,D05418
hsa:1132,D06192
hsa:6753,D02108
hsa:6755,D09988
hsa:1128,D02876
hsa:153,D05688
hsa:154,D03729
hsa:1131,D03076
hsa:5737,D00356
hsa:1133,D01165
hsa:3274,D04494
hsa:3269,D09819
hsa:1128,D08157
hsa:154,D07624
hsa:3360,D09694
hsa:140,D02300
hsa:148,D08624
hsa:1815,D01462
hsa:1131,D01648
hsa:6869,D04860
hsa:2740,D09729
hsa:1129,D07070
hsa:1133,D03276
hsa:1813,D06623
hsa:153,D01224
hsa:4988,D02205
hsa:154,D00378
hsa:3269,D06552
hsa:1131,D07477
hsa:1133,D06061
hsa:1133,D10989
hsa:147,D00124
hsa:150,D01573
hsa:154,D00124
hsa:1129,D03711
hsa:1133,D07079
hsa:1131,D02212
hsa:1129,D02292
hsa:1129,D04434
hsa:153,D05228
hsa:154,D08300
hsa:147,D02109
hsa:154,D02109
hsa:152,D00680
hsa:5732,D02975
hsa:152,D09819
hsa:1813,D09953
hsa:1128,D01377
hsa:147,D08358
hsa:1128,D07477
hsa:1132,D01201
hsa:153,D01182
hsa:5739,D10725
hsa:150,D00095
hsa:147,D07550
hsa:1128,D06061
hsa:1128,D10989
hsa:153,D02149
hsa:3062,D10345
hsa:1268,D09349
hsa:3358,D02578
hsa:151,D07540
hsa:1813,D02610
hsa:1128,D05535
hsa:148,D01469
hsa:147,D00743
hsa:153,D04708
hsa:3357,D02357
hsa:136,D00371
hsa:2692,D03326
hsa:1131,D01377
hsa:1813,D02729
hsa:1813,D04034
hsa:1813,D00559
hsa:1241,D04074
hsa:148,D01024
hsa:151,D08141
hsa:153,D00602
hsa:151,D02076
hsa:3363,D02995
hsa:154,D02374
hsa:1128,D00397
hsa:10800,D02846
hsa:1394,D03591
hsa:3352,D07887
hsa:1133,D07821
hsa:154,D06562
hsa:151,D05206
hsa:1131,D01815
hsa:147,D01277
hsa:151,D08126
hsa:154,D01277
hsa:3274,D04517
hsa:2798,D04644
hsa:148,D08569
hsa:53637,D11072
hsa:1132,D00782
hsa:1131,D08395
hsa:3269,D00520
hsa:3351,D08397
hsa:3269,D00663
hsa:148,D01224
hsa:3269,D07684
hsa:1132,D00722
hsa:1812,D08339
hsa:3356,D05107
hsa:154,D04889
hsa:155,D01224
hsa:3269,D08297
hsa:134,D10493
hsa:2740,D09723
hsa:3352,D07837
hsa:1131,D02247
hsa:1815,D02656
hsa:4988,D02101
hsa:146,D08257
hsa:2798,D02738
hsa:1133,D01871
hsa:1133,D08157
